League,Team,Player,Recent_Matches,Recent_Minutes,Recent_Goals,Recent_Assists,Recent_Yellow_Cards,Recent_Red_Cards,Recent_xG,Recent_xA,Recent_Shots,Recent_Shots_On_Target,Recent_Passes_Completed,Recent_Tackles,Recent_Interceptions,Recent_Fouls
La Liga,Sevilla,Kike Salas,27,1925,2,2,5,0,1.1,0.0,0,0,0,25,30,17
La Liga,Sevilla,Djibril Sow,27,1861,1,1,5,0,2.0,0.0,0,0,0,12,22,21
La Liga,Sevilla,Lucien Agoume,31,1754,1,1,4,1,0.8,0.0,0,0,0,24,31,41
La Liga,Sevilla,Saúl Ñíguez,22,1454,1,6,7,1,2.8,0.0,0,0,0,30,19,40
La Liga,Sevilla,Albert Sambi Lokonga,20,1400,0,2,4,0,0.6,0.0,0,0,0,15,9,20
La Liga,Sevilla,Juanlu Sánchez,28,1393,4,4,5,1,1.8,0.0,0,0,0,26,12,13
La Liga,Sevilla,Peque,23,1026,1,1,1,0,2.4,0.0,0,0,0,5,7,19
La Liga,Sevilla,Chidera Ejuke,23,956,2,1,0,0,1.1,0.0,0,0,0,13,5,6
La Liga,Sevilla,Ruben Vargas,11,671,2,1,0,0,2.0,0.0,0,0,0,4,3,11
La Liga,Sevilla,Álvaro Fernández,8,657,0,0,2,0,0.0,0.0,0,0,0,0,0,0
La Liga,Sevilla,Tanguy Nianzou,6,518,0,0,3,1,0.2,0.0,0,0,0,5,8,10
La Liga,Sevilla,Marcão,11,462,0,0,6,1,0.0,0.0,0,0,0,6,6,8
La Liga,Sevilla,Kelechi Iheanacho,9,400,0,0,0,0,1.5,0.0,0,0,0,0,0,5
La Liga,Sevilla,Jesús Navas,15,424,1,0,0,0,0.5,0.0,0,0,0,2,4,1
La Liga,Sevilla,Valentín Barco,7,288,0,0,0,0,0.3,0.0,0,0,0,9,2,7
La Liga,Sevilla,Stanis Idumbo,14,284,1,1,0,0,0.6,0.0,0,0,0,5,4,1
La Liga,Sevilla,Lucas Ocampos,2,175,0,1,0,0,0.2,0.0,0,0,0,2,0,3
La Liga,Sevilla,Suso,12,315,0,1,2,0,0.5,0.0,0,0,0,1,2,3
La Liga,Sevilla,Álvaro Pascual,4,198,0,0,1,0,0.0,0.0,0,0,0,0,2,6
La Liga,Sevilla,Akor Adams,4,134,0,0,0,0,0.4,0.0,0,0,0,0,0,1
La Liga,Sevilla,Manu Bueno,7,114,1,0,0,0,0.1,0.0,0,0,0,3,0,2
La Liga,Sevilla,Gonzalo Montiel,6,113,0,0,1,0,0.0,0.0,0,0,0,2,2,3
La Liga,Sevilla,Ramón Martínez,2,96,0,0,0,0,0.0,0.0,0,0,0,1,2,0
La Liga,Sevilla,Diego Iturralde,1,37,0,0,0,0,0.1,0.0,0,0,0,0,1,1
La Liga,Sevilla,Israel Domínguez,1,18,0,0,0,0,0.0,0.0,0,0,0,0,0,0
La Liga,Sevilla,Leandro Antonetti,1,11,0,0,0,0,0.0,0.0,0,0,0,0,0,0
La Liga,Sevilla,Mateo Mejía,1,11,0,0,0,0,0.0,0.0,0,0,0,0,0,0
La Liga,Sevilla,Darío Fuentes,1,5,0,0,1,0,0.0,0.0,0,0,0,0,0,0
La Liga,Sevilla,Matías Árbol,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
La Liga,Sevilla,Castrin,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
La Liga,Sevilla,Pablo Cruz,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
La Liga,Sevilla,Lulo Dasilva,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
La Liga,Sevilla,Alberto López,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
La Liga,Sevilla,Joaquín Martínez Gauna,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
La Liga,Sevilla,Pedro Ortiz,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
La Liga,Sevilla,Rafa,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
La Liga,Alavés,Carlos Vicente,33,2732,4,5,2,0,2.6,0.0,0,0,0,26,13,31
La Liga,Alavés,Nahuel Tenaglia,30,2633,2,1,11,0,2.1,0.0,0,0,0,52,37,33
La Liga,Alavés,Abdel Abqar,29,2463,0,1,13,0,0.9,0.0,0,0,0,23,39,47
La Liga,Alavés,Antonio Sivera,28,2450,0,0,6,1,0.0,0.0,0,0,0,1,0,4
La Liga,Alavés,Antonio Blanco,31,2393,0,1,11,1,0.8,0.0,0,0,0,37,39,63
La Liga,Alavés,Kiké,32,2301,12,0,5,1,8.2,0.0,0,0,0,12,1,46
La Liga,Alavés,Manu Sánchez,29,2293,1,0,6,1,1.7,0.0,0,0,0,45,28,49
La Liga,Alavés,Jon Guridi,29,1804,3,1,6,0,3.5,0.0,0,0,0,17,12,32
La Liga,Alavés,Moussa Diarra,25,1776,0,0,6,0,0.0,0.0,0,0,0,23,21,25
La Liga,Alavés,Ander Guevara,30,1677,0,1,2,0,0.5,0.0,0,0,0,26,11,28
La Liga,Alavés,Santiago Mouriño,22,1579,0,1,6,0,0.8,0.0,0,0,0,24,25,28
La Liga,Alavés,Carlos Martín,24,1307,2,2,3,0,2.3,0.0,0,0,0,20,5,30
La Liga,Alavés,Joan Jordán,23,1362,4,2,3,0,4.0,0.0,0,0,0,17,8,26
La Liga,Alavés,Tomás Conechny,19,792,1,0,6,0,2.4,0.0,0,0,0,9,6,25
La Liga,Alavés,Carles Aleñá,10,761,0,2,1,0,0.5,0.0,0,0,0,10,2,7
La Liga,Alavés,Toni Martínez,25,912,4,0,1,0,3.0,0.0,0,0,0,6,0,14
La Liga,Alavés,Stoichkov,16,699,0,1,1,0,1.1,0.0,0,0,0,9,1,9
La Liga,Alavés,Aleksandar Sedlar,8,516,0,0,1,1,0.0,0.0,0,0,0,9,9,9
La Liga,Alavés,Jesús Owono,6,487,0,0,0,0,0.0,0.0,0,0,0,1,0,1
La Liga,Alavés,Pica,8,487,0,0,1,0,0.3,0.0,0,0,0,7,8,6
La Liga,Alavés,Carlos Benavídez,14,393,1,1,2,0,0.1,0.0,0,0,0,9,8,16
La Liga,Alavés,Abderrahman Rebbach,8,385,0,0,1,0,0.2,0.0,0,0,0,2,0,5
La Liga,Alavés,Facundo Garcés,6,318,0,0,0,0,0.0,0.0,0,0,0,0,2,1
La Liga,Alavés,Asier Villalibre,15,314,1,1,2,0,1.6,0.0,0,0,0,1,1,11
La Liga,Alavés,Hugo Novoa,5,237,0,0,0,0,0.5,0.0,0,0,0,5,0,1
La Liga,Alavés,Luka Romero,6,199,0,0,0,0,0.8,0.0,0,0,0,4,1,3
La Liga,Alavés,Pau Cabanes,5,184,0,0,1,0,0.0,0.0,0,0,0,2,0,5
La Liga,Alavés,Adrian Rodriguez,2,122,0,0,1,0,0.0,0.0,0,0,0,0,0,0
La Liga,Alavés,Luis Rioja,1,23,0,0,0,0,0.0,0.0,0,0,0,1,0,1
La Liga,Alavés,Daouda Doumbia,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
La Liga,Alavés,Alejandro Jay Agustín,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
La Liga,Alavés,Julen Lartitegi,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
La Liga,Alavés,Egoitz Muñoz,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
La Liga,Alavés,Eneko Ortiz,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
La Liga,Alavés,Joaquín Panichelli,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
La Liga,Alavés,Grégoire Swiderski,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
La Liga,Las Palmas,Alberto Moleiro,33,2553,6,1,5,0,5.5,0.0,0,0,0,12,18,30
La Liga,Las Palmas,Álex Suárez,29,2391,0,0,12,0,0.5,0.0,0,0,0,22,12,25
La Liga,Las Palmas,Javier Muñoz,34,2567,1,3,4,0,1.2,0.0,0,0,0,34,31,28
La Liga,Las Palmas,Jasper Cillessen,27,2335,0,0,1,0,0.0,0.0,0,0,0,0,0,0
La Liga,Las Palmas,Scott McKenna,27,2286,0,0,5,1,0.8,0.0,0,0,0,12,9,12
La Liga,Las Palmas,Mika Mármol,28,2219,0,1,4,0,0.4,0.0,0,0,0,26,37,29
La Liga,Las Palmas,Sandro Ramírez,30,1944,9,3,6,0,4.0,0.0,0,0,0,15,16,23
La Liga,Las Palmas,Dario Essugo,24,1758,1,0,11,2,0.7,0.0,0,0,0,44,42,33
La Liga,Las Palmas,Fábio Silva,24,1866,10,3,7,0,8.8,0.0,0,0,0,7,4,39
La Liga,Las Palmas,Viti,27,1847,0,2,5,0,0.1,0.0,0,0,0,45,26,27
La Liga,Las Palmas,Kirian Rodríguez,21,1758,0,3,2,0,1.6,0.0,0,0,0,17,10,9
La Liga,Las Palmas,Oliver McBurnie,31,1656,3,6,2,0,4.7,0.0,0,0,0,7,6,28
La Liga,Las Palmas,Álex Muñoz,20,1370,3,0,3,0,0.9,0.0,0,0,0,29,16,29
La Liga,Las Palmas,José Campaña,24,1120,0,3,3,0,0.1,0.0,0,0,0,14,18,7
La Liga,Las Palmas,Juan Herzog,16,1056,0,0,1,0,0.7,0.0,0,0,0,11,15,3
La Liga,Las Palmas,Stefan Bajcetic,13,919,1,0,4,0,0.2,0.0,0,0,0,14,15,20
La Liga,Las Palmas,Dinko Horkaš,10,815,0,0,1,0,0.0,0.0,0,0,0,0,0,1
La Liga,Las Palmas,Marvin,20,849,0,0,3,0,0.2,0.0,0,0,0,11,10,14
La Liga,Las Palmas,Manuel Fuster,25,802,2,1,2,0,0.7,0.0,0,0,0,8,4,12
La Liga,Las Palmas,Enzo Loiodice,15,504,0,0,3,0,0.1,0.0,0,0,0,4,5,9
La Liga,Las Palmas,Adnan Januzaj,15,474,2,1,4,0,0.6,0.0,0,0,0,6,0,4
La Liga,Las Palmas,Jaime Mata,27,549,0,0,8,0,2.5,0.0,0,0,0,2,3,17
La Liga,Las Palmas,Andy Pelmard,4,205,0,0,1,0,0.0,0.0,0,0,0,0,2,2
La Liga,Las Palmas,Benito Ramírez,17,388,0,0,2,1,0.2,0.0,0,0,0,5,1,4
La Liga,Las Palmas,Daley Sinkgraven,2,91,0,0,0,0,0.0,0.0,0,0,0,1,1,2
La Liga,Las Palmas,Marc Cardona,10,111,0,0,1,0,0.4,0.0,0,0,0,1,0,1
La Liga,Las Palmas,Fabio González,2,53,0,0,0,0,0.1,0.0,0,0,0,0,0,1
La Liga,Las Palmas,Pejiño,1,16,0,0,0,0,0.0,0.0,0,0,0,1,0,1
La Liga,Las Palmas,Valentín Pezzolesi,1,6,0,0,0,0,0.0,0.0,0,0,0,0,0,0
La Liga,Las Palmas,Aboubacar Bassinga,1,4,0,0,0,0,0.0,0.0,0,0,0,0,0,1
La Liga,Las Palmas,Iván Gil,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
La Liga,Las Palmas,Álvaro Killane,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
La Liga,Las Palmas,Diego Martín,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
La Liga,Las Palmas,Israel Mora,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
La Liga,Las Palmas,Víctor Puig,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
La Liga,Las Palmas,Elías Romero,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
La Liga,Las Palmas,Sergio Ruiz,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
La Liga,Las Palmas,Sergio Viera,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
La Liga,Leganés,Sergi,33,2826,2,0,2,1,1.5,0.0,0,0,0,28,39,29
La Liga,Leganés,Marko Dmitrović,28,2520,0,0,0,0,0.0,0.0,0,0,0,1,0,1
La Liga,Leganés,Seydouba Cissé,30,2092,2,0,3,1,1.4,0.0,0,0,0,30,11,37
La Liga,Leganés,Valentin Rosier,30,2443,1,2,8,0,0.9,0.0,0,0,0,51,50,43
La Liga,Leganés,Yvan Neyou,28,2171,1,1,14,0,0.6,0.0,0,0,0,33,25,32
La Liga,Leganés,Javi Hernández,28,2119,1,1,5,0,0.6,0.0,0,0,0,15,22,41
La Liga,Leganés,Renato Tapia,30,2092,1,0,7,0,0.5,0.0,0,0,0,31,23,32
La Liga,Leganés,Juan Cruz,32,2080,4,3,2,0,1.7,0.0,0,0,0,19,11,13
La Liga,Leganés,Matija Nastasić,25,2033,1,0,3,0,0.1,0.0,0,0,0,11,19,14
La Liga,Leganés,Dani Raba,25,1625,7,4,5,0,6.8,0.0,0,0,0,21,14,36
La Liga,Leganés,Miguel,30,1675,1,3,3,0,4.9,0.0,0,0,0,7,4,22
La Liga,Leganés,Darko Brašanac,27,1561,1,2,4,0,1.8,0.0,0,0,0,11,15,37
La Liga,Leganés,Jorge Sáenz,19,1330,1,0,3,1,0.6,0.0,0,0,0,21,21,21
La Liga,Leganés,Adrià Altimira,18,1270,0,0,5,0,0.3,0.0,0,0,0,16,14,24
La Liga,Leganés,Óscar Rodríguez Arnaiz,26,1248,1,4,6,1,1.9,0.0,0,0,0,16,18,18
La Liga,Leganés,Diego,24,930,3,0,2,0,3.5,0.0,0,0,0,0,2,19
La Liga,Leganés,Munir El Haddadi,21,665,4,0,1,1,1.2,0.0,0,0,0,8,1,14
La Liga,Leganés,Enric Franquesa,12,616,1,0,1,0,0.3,0.0,0,0,0,9,5,8
La Liga,Leganés,Juan Soriano,6,540,0,0,1,1,0.0,0.0,0,0,0,1,0,0
La Liga,Leganés,Sébastien Haller,8,404,0,0,0,0,0.4,0.0,0,0,0,0,0,4
La Liga,Leganés,Roberto López,13,396,0,1,0,0,0.5,0.0,0,0,0,6,1,1
La Liga,Leganés,Yan Diomandé,6,232,0,0,1,0,0.4,0.0,0,0,0,1,3,3
La Liga,Leganés,Julián Chicco,13,294,0,1,0,0,0.5,0.0,0,0,0,7,3,1
La Liga,Leganés,Aritz Arambarri,2,177,0,0,0,0,0.0,0.0,0,0,0,1,3,0
La Liga,Leganés,Duk,7,146,0,0,1,0,0.0,0.0,0,0,0,3,0,5
La Liga,Leganés,Borna Barišić,1,9,0,0,0,0,0.0,0.0,0,0,0,0,0,0
La Liga,Leganés,Álvaro Abajas,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
La Liga,Leganés,Lalo Aguilar,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
La Liga,Leganés,Iker Bachiller,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
La Liga,Leganés,Naim García,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
La Liga,Leganés,Álex Gil,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
La Liga,Leganés,Carlos Guirao,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
La Liga,Leganés,Jackson Porozo,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
La Liga,Leganés,Guillermo Ruiz,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
La Liga,Leganés,João Urbáez,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
La Liga,Valladolid,Karl Jakob Hein,28,2520,0,0,0,0,0.0,0.0,0,0,0,0,0,0
La Liga,Valladolid,Luis Pérez,28,2423,0,0,2,0,0.1,0.0,0,0,0,27,28,12
La Liga,Valladolid,Javi Sánchez,25,2026,2,0,6,0,0.5,0.0,0,0,0,16,22,19
La Liga,Valladolid,Raúl Moro,29,1998,4,4,2,0,3.5,0.0,0,0,0,11,10,4
La Liga,Valladolid,Lucas Oliveira Rosa,21,1890,0,1,6,0,0.9,0.0,0,0,0,33,28,35
La Liga,Valladolid,Stanko Jurić,26,1729,0,0,7,1,0.8,0.0,0,0,0,24,24,38
La Liga,Valladolid,Mario Martín,28,1613,0,1,8,3,1.3,0.0,0,0,0,30,19,47
La Liga,Valladolid,Eray Cömert,22,1518,0,0,6,0,0.5,0.0,0,0,0,12,21,16
La Liga,Valladolid,Anuar,22,1496,2,0,7,0,1.5,0.0,0,0,0,23,15,28
La Liga,Valladolid,Mamadou Sylla,27,1487,5,1,5,0,5.1,0.0,0,0,0,3,3,15
La Liga,Valladolid,Selim Amallah,22,1258,3,1,6,0,2.7,0.0,0,0,0,15,14,29
La Liga,Valladolid,David Torres,18,1387,0,0,5,0,0.3,0.0,0,0,0,8,10,13
La Liga,Valladolid,Kike Pérez,19,1191,2,0,6,0,2.1,0.0,0,0,0,26,7,32
La Liga,Valladolid,Marcos André,21,1179,1,2,5,0,2.7,0.0,0,0,0,6,3,12
La Liga,Valladolid,Iván Sánchez,29,1258,2,1,4,0,0.6,0.0,0,0,0,19,13,15
La Liga,Valladolid,Juanmi Latasa,24,1082,3,0,6,1,3.6,0.0,0,0,0,1,0,32
La Liga,Valladolid,Juma Bah,12,864,0,0,1,0,0.3,0.0,0,0,0,7,12,6
La Liga,Valladolid,Antonio Candela,9,718,0,0,0,0,0.0,0.0,0,0,0,6,6,3
La Liga,Valladolid,Adam Aznou,10,671,0,0,1,0,0.1,0.0,0,0,0,19,7,12
La Liga,Valladolid,Chuky san jose,16,649,1,0,1,0,1.4,0.0,0,0,0,2,0,2
La Liga,Valladolid,Darwin Machís,17,622,0,1,0,0,0.8,0.0,0,0,0,4,5,4
La Liga,Valladolid,Tamás Nikitscher,9,569,0,0,2,0,0.0,0.0,0,0,0,6,9,12
La Liga,Valladolid,Florian Grillitsch,10,480,0,0,1,0,0.1,0.0,0,0,0,6,4,4
La Liga,Valladolid,Joseph Aidoo,7,538,0,0,0,0,0.0,0.0,0,0,0,5,4,2
La Liga,Valladolid,André Ferreira,5,450,0,0,0,0,0.0,0.0,0,0,0,0,0,0
La Liga,Valladolid,Cenk Özkacar,7,442,0,0,0,0,0.1,0.0,0,0,0,3,11,2
La Liga,Valladolid,Amath,11,352,0,1,1,0,0.4,0.0,0,0,0,0,2,3
La Liga,Valladolid,Enzo Boyomo,3,270,0,0,0,0,0.1,0.0,0,0,0,2,1,3
La Liga,Valladolid,Víctor Meseguer,14,418,0,0,1,0,0.7,0.0,0,0,0,6,2,8
La Liga,Valladolid,Henrique,3,197,0,0,0,0,0.0,0.0,0,0,0,2,2,3
La Liga,Valladolid,Raúl Chasco,2,130,0,0,0,0,0.0,0.0,0,0,0,1,2,3
La Liga,Valladolid,Arnau Rafús,1,90,0,0,0,0,0.0,0.0,0,0,0,0,0,0
La Liga,Valladolid,Mario Maroto,1,19,0,1,0,0,0.0,0.0,0,0,0,0,2,0
La Liga,Valladolid,Adrian Baquerin,3,12,0,0,0,0,0.0,0.0,0,0,0,0,0,0
La Liga,Valladolid,Kenedy,2,9,0,0,0,0,0.0,0.0,0,0,0,0,0,0
La Liga,Valladolid,Álvaro Aceves,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
La Liga,Valladolid,Stipe Biuk,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
La Liga,Valladolid,Jorge Gonzalez,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
La Liga,Valladolid,César de la Hoz,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
La Liga,Valladolid,Iago Parente,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
La Liga,Valladolid,Adrián Rodriguez,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Ligue 1,Paris S-G,Bradley Barcola,32,2055,14,10,2,0,13.2,0.0,0,0,0,16,19,29
Ligue 1,Paris S-G,Gianluigi Donnarumma,23,2001,0,0,2,0,0.0,0.0,0,0,0,1,0,0
Ligue 1,Paris S-G,Achraf Hakimi,24,1976,4,6,4,0,2.9,0.0,0,0,0,35,29,18
Ligue 1,Paris S-G,Willian Pacho,27,2042,0,1,2,0,0.3,0.0,0,0,0,32,40,20
Ligue 1,Paris S-G,Warren Zaïre-Emery,27,1929,1,1,3,0,1.7,0.0,0,0,0,23,19,21
Ligue 1,Paris S-G,Lucas Beraldo,23,1904,1,0,5,0,0.9,0.0,0,0,0,30,20,21
Ligue 1,Paris S-G,João Neves,28,1785,3,8,1,0,3.0,0.0,0,0,0,31,21,16
Ligue 1,Paris S-G,Fabián Ruiz Peña,29,1864,4,4,1,0,4.3,0.0,0,0,0,23,16,5
Ligue 1,Paris S-G,Vitinha,28,1952,5,1,1,0,3.4,0.0,0,0,0,21,13,8
Ligue 1,Paris S-G,Ousmane Dembélé,28,1657,21,6,1,0,15.6,0.0,0,0,0,5,9,7
Ligue 1,Paris S-G,Marquinhos,21,1652,1,0,3,0,0.8,0.0,0,0,0,19,10,18
Ligue 1,Paris S-G,Nuno Mendes,23,1586,1,2,3,0,2.1,0.0,0,0,0,18,17,13
Ligue 1,Paris S-G,Lee Kang-in,29,1573,6,6,1,0,3.5,0.0,0,0,0,17,2,19
Ligue 1,Paris S-G,Désiré Doué,29,1640,6,6,1,0,5.1,0.0,0,0,0,26,13,28
Ligue 1,Paris S-G,Gonçalo Ramos,20,959,7,3,0,0,11.7,0.0,0,0,0,6,0,7
Ligue 1,Paris S-G,Khvicha Kvaratskhelia,13,826,2,3,0,0,2.6,0.0,0,0,0,13,2,9
Ligue 1,Paris S-G,Matvei Safonov,10,879,0,0,0,0,0.0,0.0,0,0,0,0,1,0
Ligue 1,Paris S-G,Lucas Hernández,15,787,0,0,2,0,0.0,0.0,0,0,0,16,5,8
Ligue 1,Paris S-G,Marco Asensio,12,618,2,4,0,0,5.6,0.0,0,0,0,3,0,1
Ligue 1,Paris S-G,Senny Mayulu,18,687,1,1,1,0,2.6,0.0,0,0,0,14,5,17
Ligue 1,Paris S-G,Milan Škriniar,5,382,0,0,1,0,0.2,0.0,0,0,0,5,3,4
Ligue 1,Paris S-G,Ibrahim Mbaye,8,250,1,0,0,0,1.5,0.0,0,0,0,2,2,6
Ligue 1,Paris S-G,Randal Kolo Muani,10,358,2,1,0,0,4.7,0.0,0,0,0,4,0,7
Ligue 1,Paris S-G,Yoram Zague,3,160,0,0,0,0,0.1,0.0,0,0,0,3,2,2
Ligue 1,Paris S-G,Axel Tapé,1,90,0,0,1,0,0.0,0.0,0,0,0,1,1,2
Ligue 1,Paris S-G,Noham Kamara,1,45,0,0,0,0,0.0,0.0,0,0,0,1,0,0
Ligue 1,Paris S-G,Presnel Kimpembe,2,23,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Ligue 1,Paris S-G,Naoufel El Hannach,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Ligue 1,Paris S-G,Louis Mouquet,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Ligue 1,Paris S-G,Carlos Soler,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Ligue 1,Paris S-G,Arnau Tenas,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Ligue 1,Marseille,Gerónimo Rulli,32,2880,0,0,1,0,0.0,0.0,0,0,0,2,1,2
Ligue 1,Marseille,Mason Greenwood,32,2626,18,4,2,0,14.1,0.0,0,0,0,17,11,23
Ligue 1,Marseille,Luis Henrique,32,2584,7,6,0,0,4.2,0.0,0,0,0,9,9,8
Ligue 1,Marseille,Pierre Højbjerg,28,2484,2,3,5,0,3.3,0.0,0,0,0,37,42,27
Ligue 1,Marseille,Adrien Rabiot,27,2305,7,4,4,0,5.4,0.0,0,0,0,29,21,52
Ligue 1,Marseille,Michael Amir Murillo,28,2257,1,3,2,0,1.5,0.0,0,0,0,30,18,26
Ligue 1,Marseille,Leonardo Balerdi,25,2093,0,0,8,1,0.7,0.0,0,0,0,35,31,25
Ligue 1,Marseille,Geoffrey Kondogbia,25,2020,0,0,1,0,0.5,0.0,0,0,0,38,22,19
Ligue 1,Marseille,Quentin Merlin,25,1510,1,3,1,0,2.1,0.0,0,0,0,15,13,10
Ligue 1,Marseille,Valentin Rongier,24,1472,3,1,5,0,0.9,0.0,0,0,0,26,32,35
Ligue 1,Marseille,Derek Cornelius,20,1330,0,0,9,2,0.8,0.0,0,0,0,16,14,25
Ligue 1,Marseille,Neal Maupay,21,1034,4,4,3,1,4.1,0.0,0,0,0,4,2,10
Ligue 1,Marseille,Amine Gouiri,12,876,8,3,0,0,6.7,0.0,0,0,0,5,1,9
Ligue 1,Marseille,Ulisses Garcia,19,856,2,2,2,0,1.5,0.0,0,0,0,11,8,7
Ligue 1,Marseille,Lilian Brassier,12,779,0,0,3,0,0.2,0.0,0,0,0,6,9,7
Ligue 1,Marseille,Amine Harit,12,499,2,3,1,1,0.8,0.0,0,0,0,7,3,6
Ligue 1,Marseille,Ismaël Bennacer,11,583,0,2,2,0,0.1,0.0,0,0,0,10,10,19
Ligue 1,Marseille,Elye Wahi,13,574,3,1,1,0,6.0,0.0,0,0,0,0,1,17
Ligue 1,Marseille,Pol Lirola,18,635,1,2,1,1,0.5,0.0,0,0,0,9,4,9
Ligue 1,Marseille,Bilal Nadir,14,356,1,0,2,0,0.6,0.0,0,0,0,3,2,4
Ligue 1,Marseille,Jon Rowe,26,676,3,2,2,0,3.3,0.0,0,0,0,10,1,13
Ligue 1,Marseille,Ismaël Koné,8,360,0,0,0,0,0.3,0.0,0,0,0,4,4,4
Ligue 1,Marseille,Amar Dedić,9,287,0,1,0,0,0.9,0.0,0,0,0,4,3,6
Ligue 1,Marseille,Valentin Carboni,4,103,0,0,1,0,0.0,0.0,0,0,0,2,1,5
Ligue 1,Marseille,Luiz Felipe,2,75,0,0,0,0,0.0,0.0,0,0,0,1,1,0
Ligue 1,Marseille,Robinio Vaz,2,75,0,0,1,0,0.5,0.0,0,0,0,1,0,1
Ligue 1,Marseille,Bamo Meïté,3,26,0,0,0,0,0.0,0.0,0,0,0,0,0,1
Ligue 1,Marseille,Enzo Sternal,2,24,0,0,1,0,0.0,0.0,0,0,0,0,0,0
Ligue 1,Marseille,Darryl Bakola,2,14,0,0,1,0,0.0,0.0,0,0,0,1,0,3
Ligue 1,Marseille,Emmanuel Koum Mbondo,1,12,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Ligue 1,Marseille,Faris Pemi Moumbagna,1,8,0,0,0,0,0.0,0.0,0,0,0,0,0,1
Ligue 1,Marseille,Keyliane Abdallah,1,3,0,0,0,0,0.0,0.0,0,0,0,1,0,0
Ligue 1,Marseille,Salim Ben Seghir,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Ligue 1,Marseille,Jeffrey De Lange,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Ligue 1,Marseille,Gael Lafont,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Ligue 1,Marseille,Rony Mimb Baheng,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Ligue 1,Marseille,Roggerio Nyakossi,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Ligue 1,Marseille,Jelle Van Neck,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Ligue 1,Monaco,Maghnes Akliouche,30,2308,5,9,2,0,9.1,0.0,0,0,0,31,14,29
Ligue 1,Monaco,Thilo Kehrer,26,2293,4,0,1,0,1.5,0.0,0,0,0,22,33,21
Ligue 1,Monaco,Takumi Minamino,29,2064,5,3,4,0,8.3,0.0,0,0,0,18,9,29
Ligue 1,Monaco,Denis Zakaria,24,2051,5,4,5,0,5.1,0.0,0,0,0,25,33,29
Ligue 1,Monaco,Vanderson,27,2004,1,3,6,1,2.2,0.0,0,0,0,47,39,27
Ligue 1,Monaco,Lamine Camara,27,1887,2,6,9,1,2.3,0.0,0,0,0,38,28,42
Ligue 1,Monaco,Wilfried Singo,25,1916,1,2,4,0,1.7,0.0,0,0,0,22,42,33
